Mu1_PT Mu2_PT Mu1_P Mu2_P tot_PT VTXCHI2 ISO MASS
7.824051332958478 2.480420643008989 66.90619999582911 15.715483410406721 8.887312898076296 7.434802166271084 0.23559503257274628 5.390952297261588
5.246221409316597 1.3231834880326865 86.76176549592755 35.06472995495227 4.060862474435119 3.7540925238961376 0.24913020431995392 5.319468968917499
3.02196489872481 9.395079461653317 5.001530719983025 14.736150024465145 11.218575473127018 2.8865681368761207 0.020543238148093224 5.3403144574503925
4.068966200580161 1.757169577575712 4.6631878060225675 3.194202083990747 2.9356054416548996 3.7009150032397695 0.3545606136322021 5.358225570846451
1.8909923764108263 3.8687151740171477 59.92427188651562 26.157550259351776 5.056721627753428 3.2992719590397583 0.020543238148093224 5.389491545860817
4.558001832676356 1.572261800903644 16.826521335110158 4.634849447088507 3.0414354559442267 8.526722523420748 0.09062876552343369 5.366324325844815
1.9891895031494016 11.61294956267292 98.62930596447268 445.84423223191675 12.556228972143712 3.3842062946575875 0.2703721523284912 5.380992812405606
4.032011735455462 1.9898310403168604 5.25589266533091 3.8172608300707127 3.0548215038962065 0.40944737873023607 -0.25076231360435486 5.39354071127652
2.479008621092281 1.5068648813377792 62.313967944798186 231.64583371240903 1.8242193554956687 3.3180978866298387 -0.17537318170070648 5.349745208554698
4.389633709352414 6.997885581485979 28.10503850288613 25.566080091467178 10.5468762570266 4.513728923921851 -0.06979894638061523 5.375118327012847
2.157496559115329 3.1112473716135645 2.439329241052254 5.084769139565679 1.280028256148447 1.6442118742624823 0.06851257383823395 5.329032173944327
3.017918405203417 2.8547905345333264 3.8203263313580336 3.854184432585604 2.359989610339654 5.526593348540599 0.23292683064937592 5.389829004219258
1.0314808307725347 5.581650276147291 28.00853322981584 985.099366732469 6.5068908152851215 2.643984171474579 0.04311116412281991 5.349115894002576
1.7538463465800163 4.521555842583944 8.48747366167532 40.430686977973785 3.7397587942427237 8.889921740991602 0.11549525707960127 5.3513922465987935
1.5974963701212574 3.0582071587420403 3.4497921209834 39.44581751212748 3.8895614579950126 9.708294195552803 0.02833591401576996 5.347113081025873
0.520737073132522 8.874622114096308 6.546024165159345 25.85070962097157 8.49271448600175 9.649832125100978 0.03509504720568657 5.343144219912191
1.4933954847214868 2.191841823002369 1.5165496079669634 12.497509008484592 3.1445434544158637 1.6442118742624823 0.06851257383823395 5.354600999444009
0.3186126587512208 12.385625094719915 2.627070892509476 17.484900221545555 12.345057528088962 8.369332721790313 0.009230786003172398 5.357679403903219
2.867746068973687 2.297330198768232 3.60140711425021 4.830384344281462 0.9349089129063474 9.303360890992648 0.09062876552343369 5.380676940660448
2.342266065762627 2.466971932236466 2.767211567881923 2.6468208090186818 0.1461150290264719 4.572924219874402 0.43016886711120605 5.391693846594976
4.248111844039616 1.1052256281627597 367.98343448675826 12.945609753275162 5.035004151595283 7.99191938599704 -0.09104090929031373 5.447482792280689
8.858353962735269 3.2211022844400095 70.13525246296248 31.978391562157643 10.907779613706333 2.278506602718633 -0.12770415842533112 5.335897861897616
1.7345492528648638 4.269002472017122 2.3357004956846965 4.655895712095844 2.8619191690858257 2.1460916459158206 -0.522391140460968 5.387838203070905
5.606485240988027 1.1869984567818268 16.189354891619004 9.1947225640938 4.944355245193781 11.930841277868195 0.2875434458255768 5.403933650154026
2.8733923843095592 6.677091204634692 9.746385108739235 46.678292483545974 8.5597081309842 6.924997919396784 -0.20781616866588593 5.388101817428274
1.4279040326338832 3.243708696446181 10.04682178773405 6.019013183189323 2.0228302976322947 3.9912257316848896 -0.14969046413898468 5.3493722140706135
21.216758560250927 10.264969179742735 128.76896092139836 85.9250598109469 31.390756948156106 3.136836926564541 -2.0 5.37973800847947
